Pavadinimas,Rajonas,Gatve,Kaina,Visa_info,Dydis,Kambariai,Metai,Aukstas/is,Nuoroda
"Lampėdžiai, Batniavos g.",Lampėdžiai, Batniavos g.,158 970 ,"
                            5 rooms, 77 m², 2/3 floor, 2021 year, brick, gas, partial decoration                        ", 77 ,5, 2021 , 2/3 ,/butai-kaune-lampedziuose-batniavos-g-wwwlampedziokrantaslt-visa-informacija-1-3030313/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, Vokiečių g.",Žemieji Šančiai, Vokiečių g.,108 018 ,"
                            3 rooms, 60 m², 1/4 floor, 2021 year, brick, gas, partial decoration                        ", 60 ,3, 2021 , 1/4 ,/butai-kaune-sanciuose-vokieciu-g-parduodami-butai-z-sanciuose-kaune-bendra-1-3034087/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, A. Mickevičiaus g.",Centras, A. Mickevičiaus g.,100 000 ,"
                            1 rooms, 38,52 m², 1/2 floor, 1995 year, brick, gas, fully equipped                        ", 38.52 ,1, 1995 , 1/2 ,/butai-kaune-centre-a-mickeviciaus-g-gyvenkite-miesto-sirdyje-isskirtiniame-1-3034053/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Trakų g.",Centras, Trakų g.,138 800 ,"
                            2 rooms, 77 m², 1/3 floor, 1957 year, brick, central, fully equipped                        ", 77 ,2, 1957 , 1/3 ,/butai-kaune-centre-traku-g-suremontuotas-su-baldais-ir-buitine-technika-1-3034013/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,96 000 ,"
                            3 rooms, 47,52 m², 3/5 floor, 1936 year, brick, central, fully equipped                        ", 47.52 ,3, 1936 , 3/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-pilnai-irengtas-2-ieju-1-3033885/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,95 000 ,"
                            3 rooms, 47,35 m², 3/5 floor, 1936 year, brick, central, fully equipped                        ", 47.35 ,3, 1936 , 3/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-pilnai-irengtas-2-ieju-1-2979863/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,86 000 ,"
                            2 rooms, 44,75 m², 2/5 floor, 1936 year, brick, central, fully equipped                        ", 44.75 ,2, 1936 , 2/5 ,/butai-kaune-centre-kestucio-g-parduodamas-naujai-pilnai-irengtas-2-ieju-1-3033883/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Vytauto pr.",Centras, Vytauto pr.,128 000 ,"
                            3 rooms, 95,44 m², 3/7 floor, 2007 year, brick, central thermostat, fully equipped                        ", 95.44 ,3, 2007 , 3/7 ,/butai-kaune-centre-vytauto-pr-parduodamas-erdvus-3-kambariu-lofto-tipo-1-3033853/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Vytauto pr.",Centras, Vytauto pr.,128 000 ,"
                            3 rooms, 95,44 m², 3/7 floor, 2007 year, brick, central thermostat, fully equipped                        ", 95.44 ,3, 2007 , 3/7 ,/butai-kaune-centre-vytauto-pr-parduodamas-erdvus-3-kambariu-lofto-tipo-1-3027301/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aleksotas, S. Dariaus ir S. Girėno g.",Aleksotas, S. Dariaus ir S. Girėno g.,41 922 ,"
                            2 rooms, 34 m², 1/2 floor, 1931 year, brick, gas, partial decoration                        ", 34 ,2, 1931 , 1/2 ,/butai-kaune-aleksote-s-dariaus-ir-s-gireno-g-parduodamas-naujai-renovuotas-butas-aleksote-1-3033851/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F18%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Savanorių pr.",Žaliakalnis, Savanorių pr.,79 000 ,"
                            3 rooms, 53,34 m², 4/4 floor, 1960 year, brick, central, fully equipped                        ", 53.34 ,3, 1960 , 4/4 ,/butai-kaune-zaliakalnyje-savanoriu-pr-parduodamas-jaukus-butas-zaliakalnyje-1-3033823/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Palemonas, Stoties g.",Palemonas, Stoties g.,10 300 ,"
                            1 rooms, 17 m², 1/2 floor, 1960 year, brick, fully equipped                        ", 17 ,1, 1960 , 1/2 ,/butai-kaune-palemone-stoties-g-parduodamas-1-k-butas-palemone-pakeista-1-3033765/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, S. Žukausko g.",Eiguliai, S. Žukausko g.,78 000 ,"
                            4 rooms, 81,94 m², 3/9 floor, 1981 year, block house, central, fully equipped                        ", 81.94 ,4, 1981 , 3/9 ,/butai-kaune-eiguliuose-s-zukausko-g-parduodamas-4-kambariu-butas-azukausko-g-1-3031955/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Jotvingių g.",Šilainiai, Jotvingių g.,75 000 ,"
                            4 rooms, 82,5 m², 7/9 floor, 1987 year, block house, central, fully equipped                        ", 82.5 ,4, 1987 , 7/9 ,/butai-kaune-silainiuose-jotvingiu-g-sviesus-siltas-ir-erdvus-vidinis-butas-1-3033733/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, K. Šakenio g.",Dainava, K. Šakenio g.,119 000 ,"
                            3 rooms, 49,91 m², 1/2 floor, 2021 year, brick, gas, fully equipped                        ", 49.91 ,3, 2021 , 1/2 ,/butai-kaune-dainavoje-k-sakenio-g-parduodamas-naujos-statybos-triju-kambariu-1-3033713/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Savanorių pr.",Dainava, Savanorių pr.,33 000 ,"
                            2 rooms, 33 m², 1/5 floor, 1968 year, brick, central, fully equipped                        ", 33 ,2, 1968 , 1/5 ,/butai-kaune-dainavoje-savanoriu-pr-parduodamas-2-kambariu-jaukus-ir-sviesus-1-3033671/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Petrašiūnai, R. Kalantos g.",Petrašiūnai, R. Kalantos g.,64 000 ,"
                            3 rooms, 64,17 m², 5/5 floor, 1975 year, brick, central, fully equipped                        ", 64.17 ,3, 1975 , 5/5 ,/butai-kaune-petrasiunuose-r-kalantos-g-petrasiunuose-rkalantos-g-parduodamas-1-2984437/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, Ukmergės g.",Eiguliai, Ukmergės g.,76 000 ,"
                            4 rooms, 82,66 m², 1/9 floor, 1982 year, block house, central, fully equipped                        ", 82.66 ,4, 1982 , 1/9 ,/butai-kaune-eiguliuose-ukmerges-g-parduodamas-keturiu-kambariu-butas-su-dviem-1-3033601/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, V. Krėvės pr.",Dainava, V. Krėvės pr.,66 433 ,"
                            2 rooms, 42,86 m², 2/4 floor, 2022 year, brick, central thermostat, partial decoration                        ", 42.86 ,2, 2022 , 2/4 ,/butai-kaune-dainavoje-v-kreves-pr-1-3033545/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, K. Baršausko g.",Dainava, K. Baršausko g.,85 900 ,"
                            3 rooms, 72 m², 3/3 floor, 1959 year, brick, gas, fully equipped                        ", 72 ,3, 1959 , 3/3 ,/butai-kaune-dainavoje-k-barsausko-g-prie-studentu-miestelio-butas-per-du-aukstus-1-3033465/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Karaliaus Mindaugo pr.",Senamiestis, Karaliaus Mindaugo pr.,211 000 ,"
                            3 rooms, 67 m², 4/4 floor, 2021 year, brick, central thermostat, partial decoration                        ", 67 ,3, 2021 , 4/4 ,/butai-kaune-senamiestyje-karaliaus-mindaugo-pr-parduodamas-triju-kambariu-butas-naujai-1-3033431/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Laisvės al.",Centras, Laisvės al.,498 000 ,"
                            3 rooms, 184,34 m², 2/3 floor, 1883 year, brick, gas, partial decoration                        ", 184.34 ,3, 1883 , 2/3 ,/butai-kaune-centre-laisves-al-autentiski-apartamentai-laisves-alejoje-1-3033423/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Laisvės al.",Centras, Laisvės al.,329 000 ,"
                            3 rooms, 137,35 m², 2/3 floor, 1883 year, brick, gas, partial decoration                        ", 137.35 ,3, 1883 , 2/3 ,/butai-kaune-centre-laisves-al-dvieju-aukstu-apartamentai-laisves-alejoje-1-3033421/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Karaliaus Mindaugo pr.",Senamiestis, Karaliaus Mindaugo pr.,313 000 ,"
                            3 rooms, 101 m², 3/4 floor, 2021 year, brick, central thermostat, partial decoration                        ", 101 ,3, 2021 , 3/4 ,/butai-kaune-senamiestyje-karaliaus-mindaugo-pr-parduodamas-erdvus-triju-kambariu-butas-1-3033417/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Karaliaus Mindaugo pr.",Senamiestis, Karaliaus Mindaugo pr.,238 000 ,"
                            3 rooms, 76,45 m², 2/4 floor, 2021 year, brick, central thermostat, partial decoration                        ", 76.45 ,3, 2021 , 2/4 ,/butai-kaune-senamiestyje-karaliaus-mindaugo-pr-parduodamas-triju-kambariu-butas-naujai-1-3033415/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, A. Juozapavičiaus pr.",Žemieji Šančiai, A. Juozapavičiaus pr.,43 500 ,"
                            1 rooms, 24 m², 1/1 floor, 1889 year, wooden house, solid fuel, fully equipped                        ", 24 ,1, 1889 , 1/1 ,/butai-kaune-sanciuose-a-juozapaviciaus-pr-geras-pasiulymas-1-kambario-butas-su-268-1-3033375/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, I. Kanto g.",Centras, I. Kanto g.,279 000 ,"
                            4 rooms, 130 m², 3/3 floor, 1922 year, brick, central, fully equipped                        ", 130 ,4, 1922 , 3/3 ,/butai-kaune-centre-i-kanto-g-unikali-galimybe-isigyti-buta-centre-su-1-3033323/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Ariogalos g.",Vilijampolė, Ariogalos g.,3 600 ,"
                            1 rooms, 8,46 m², 3/5 floor, 1976 year, brick, central                        ", 8.46 ,1, 1976 , 3/5 ,/butai-kaune-vilijampoleje-ariogalos-g-vi-turto-bankas-im-k-112021042-buveine-1-3033317/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, M. Daukšos g.",Senamiestis, M. Daukšos g.,47 999 ,"
                            1 rooms, 17 m², 3/3 floor, 1931 year, brick, central, fully equipped                        ", 17 ,1, 1931 , 3/3 ,/butai-kaune-senamiestyje-m-dauksos-g-parduodamas-tobulas-stilingai-patogiai-1-2998901/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Baltų pr.",Šilainiai, Baltų pr.,73 000 ,"
                            4 rooms, 82,9 m², 1/9 floor, 1990 year, block house, central, fully equipped                        ", 82.9 ,4, 1990 , 1/9 ,/butai-kaune-silainiuose-baltu-pr-ramioje-ir-geroje-strategineje-vietoje-1-3033213/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Pušų g.",Panemunė, Pušų g.,17 000 ,"
                            1 rooms, 20,08 m², 3/3 floor, 1930 year, wooden house, solid fuel, not equipped                        ", 20.08 ,1, 1930 , 3/3 ,/butai-kaune-panemuneje-pusu-g-parduodamas-butas-palepeje-panemuneje-1-3011939/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Rietavo g.",Šilainiai, Rietavo g.,44 999 ,"
                            1 rooms, 37,08 m², 4/5 floor, 1987 year, block house, central, not equipped                        ", 37.08 ,1, 1987 , 4/5 ,/butai-kaune-silainiuose-rietavo-g-silainiuose-itin-ramioje-vietoje-toliau-1-3033133/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Sargėnai, Vandžiogalos pl.",Sargėnai, Vandžiogalos pl.,46 000 ,"
                            2 rooms, 23 m², 2/3 floor, 1977 year, brick, electric, fully equipped                        ", 23 ,2, 1977 , 2/3 ,/butai-kaune-sargenuose-vandziogalos-pl-parduodamas-naujai-irengtas-kompaktiskas-1-3033001/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,88 900 ,"
                            2 rooms, 50 m², 2/3 floor, 1967 year, brick, electric, aerothermal, fully equipped                        ", 50 ,2, 1967 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-loftas-su-aukstomis-net-46m-1-3032949/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,59 700 ,"
                            2 rooms, 43 m², 2/3 floor, 2020 year, brick, electric, fully equipped                        ", 43 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-2-kambariu-43m2-studija-zaliakalnyje-su-1-3032939/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,59 700 ,"
                            2 rooms, 43 m², 2/3 floor, 1967 year, brick, electric, fully equipped                        ", 43 ,2, 1967 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-erdvi-2-kambariu-studija-zaliakalnyje-su-1-3032943/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F19%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,59 000 ,"
                            2 rooms, 31 m², 2/3 floor, 1967 year, brick, electric, fully equipped                        ", 31 ,2, 1967 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-pilnai-irengtas-loftas-1-3032933/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,58 300 ,"
                            2 rooms, 32 m², 2/3 floor, 2020 year, brick, electric, aerothermal, fully equipped                        ", 32 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-pilnai-irengtas-minimalistiniu-1-3020907/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,59 000 ,"
                            2 rooms, 31 m², 2/3 floor, 2020 year, brick, electric, fully equipped                        ", 31 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-pilnai-irengtas-loftas-1-3032929/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,37 000 ,"
                            2 rooms, 32 m², 2/3 floor, 2020 year, brick, electric, aerothermal, partial decoration                        ", 32 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-loftas-zaliakalnyje-su-aukstomis-1-3032927/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,37 000 ,"
                            2 rooms, 32 m², 2/3 floor, 2020 year, brick, electric, aerothermal, partial decoration                        ", 32 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-loftas-zaliakalnyje-su-aukstomis-1-3032923/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, Ukmergės g.",Eiguliai, Ukmergės g.,55 000 ,"
                            2 rooms, 38 m², 4/5 floor, 1982 year, block house, central, fully equipped                        ", 38 ,2, 1982 , 4/5 ,/butai-kaune-eiguliuose-ukmerges-g-parduodamas-2vieju-kambariu-butas-netoli-1-3032829/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Kapsų g.",Žaliakalnis, Kapsų g.,79 000 ,"
                            3 rooms, 56,2 m², 2/2 floor, 1932 year, log house, gas, fully equipped                        ", 56.2 ,3, 1932 , 2/2 ,/butai-kaune-zaliakalnyje-kapsu-g-parduodamas-butas-namo-dalis-zaliakalnyje-1-3032729/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aukštieji Šančiai, Alsėdžių g.",Aukštieji Šančiai, Alsėdžių g.,67 999 ,"
                            4 rooms, 76,4 m², 1/5 floor, 1977 year, brick, central, fully equipped                        ", 76.4 ,4, 1977 , 1/5 ,/butai-kaune-aukstuosiuose-sanciuose-alsedziu-g-parduodamas-erdvus-4-kambariu-butas-a-1-3032705/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, Spynų g.",Žemieji Šančiai, Spynų g.,29 900 ,"
                            2 rooms, 43 m², 2/2 floor, 1932 year, wooden house, gas, fully equipped                        ", 43 ,2, 1932 , 2/2 ,/butai-kaune-sanciuose-spynu-g-parduodamas-2-kambbutas-per-du-aukstus-1-3032703/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, A. Juozapavičiaus pr.",Žemieji Šančiai, A. Juozapavičiaus pr.,150 085 ,"
                            2 rooms, 61,01 m², 10/16 floor, 2021 year, monolithic, central thermostat, partial decoration                        ", 61.01 ,2, 2021 , 10/16 ,/butai-kaune-sanciuose-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3032679/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, A. Juozapavičiaus pr.",Žemieji Šančiai, A. Juozapavičiaus pr.,174 573 ,"
                            4 rooms, 83,13 m², 6/16 floor, 2021 year, monolithic, central thermostat, partial decoration                        ", 83.13 ,4, 2021 , 6/16 ,/butai-kaune-sanciuose-a-juozapaviciaus-pr-nt-technologiju-ir-kokybes-simbolis-1-3032677/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Romainiai, Lubinų g.",Romainiai, Lubinų g.,95 000 ,"
                            3 rooms, 62 m², 2/2 floor, 2013 year, brick, gas, fully equipped                        ", 62 ,3, 2013 , 2/2 ,/butai-kaune-romainiuose-lubinu-g-parduodamas-pilnai-irengtas-3-kambariu-butas-1-3030011/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Ievų tak.",Žaliakalnis, Ievų tak.,34 000 ,"
                            3 rooms, 46,36 m², 2/2 floor, 1962 year, wooden house, solid fuel, not equipped                        ", 46.36 ,3, 1962 , 2/2 ,/butai-kaune-zaliakalnyje-ievu-tak-salia-miesto-centro-parduodamas-3-kambariu-1-3032571/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Lampėdžiai, Batniavos g.",Lampėdžiai, Batniavos g.,115 154 ,"
                            3 rooms, 55,9 m², 1/3 floor, 2021 year, brick, gas, partial decoration                        ", 55.9 ,3, 2021 , 1/3 ,/butai-kaune-lampedziuose-batniavos-g-wwwlampedziokrantaslt-visa-informacija-1-3027523/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Žemaičių g.",Žaliakalnis, Žemaičių g.,81 830 ,"
                            3 rooms, 63,66 m², 3/4 floor, 2020 year, brick, central thermostat, partial decoration                        ", 63.66 ,3, 2020 , 3/4 ,/butai-kaune-zaliakalnyje-zemaiciu-g-parduodamos-patalpos-loftas-tinkamos-1-3032473/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Žemaičių g.",Žaliakalnis, Žemaičių g.,82 740 ,"
                            3 rooms, 63,58 m², 3/4 floor, 2020 year, brick, central thermostat, partial decoration                        ", 63.58 ,3, 2020 , 3/4 ,/butai-kaune-zaliakalnyje-zemaiciu-g-parduodamos-patalpos-loftas-tinkamos-1-3032467/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Kalniečių g.",Žaliakalnis, Kalniečių g.,13 000 ,"
                            1 rooms, 13,37 m², 2/4 floor, 1987 year, brick, central, not equipped                        ", 13.37 ,1, 1987 , 2/4 ,/butai-kaune-zaliakalnyje-kalnieciu-g-parduodamas-1-kamb-butas-kalnieciu-g-kaune-1-3032427/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F20%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
